13145	2
13153	1
13161	2
13225	1
13257	2
13265	1
13281	1
13313	1
13321	1
13329	4
13353	1
13361	2
13369	3
13377	1
13385	1
13393	1
13409	2
13425	2
13449	2
13457	1
13473	1
13489	3
13497	2
13513	1
13521	2
13545	1
13553	1
13569	1
13609	2
13633	6
13649	1
13673	1
13681	1
13689	1
13713	1
13721	2
13737	1
13745	1
13761	4
13769	2
13793	1
13801	2
13809	1
13825	1
13833	2
13841	2
13873	2
13889	3
13905	2
13921	1
13929	1
13937	1
13945	1
13953	1
13961	1
13969	2
13993	2
14001	2
14009	2
14017	1
14033	1
14041	3
14049	1
14057	1
14065	2
14089	1
14097	1
14121	3
14129	2
14145	2
14161	1
14169	1
14177	3
14193	2
14217	2
14225	2
14241	4
14265	1
14273	1
14289	3
14337	1
14345	2
14353	1
14401	2
14409	1
14433	1
14457	1
14465	16
14489	2
14497	1
14505	2
14521	1
14529	5
14561	2
14585	1
14601	1
14609	2
14617	1
14625	1
14649	1
14657	1
14665	1
14673	1
14681	1
14713	2
14721	3
14745	2
14761	2
14769	3
14817	1
14825	1
14873	1
14905	2
14913	1
14929	3
14969	1
14977	1
15009	1
15017	1
15025	1
15033	1
15057	5
15065	1
15089	1
15105	1
15121	1
15145	1
15201	1
15209	2
15225	1
15257	2
15265	1
15281	1
15289	1
15297	4
15337	1
15353	3
15361	8
15401	4
15425	1
15433	3
15441	1
15449	1
15457	2
15465	1
15473	1
15481	6
15513	1
15521	2
15537	1
15545	3
15553	1
15561	1
15593	1
15601	1
15617	1
15633	1
15641	1
15657	2
15681	1
15697	1
15713	2
15721	1
15745	3
15761	1
15769	1
15793	1
15801	2
15825	1
15857	1
15865	1
15873	1
15897	1
15929	1
15953	1
15969	1
15985	4
16001	2
16009	2
16025	4
16049	1
16089	3
16113	1
16121	1
16129	1
16177	1
16193	8
16209	2
16225	1
16233	5
16241	1
16257	2
16281	4
16297	2
16305	1
16313	2
16337	1
16353	1
16385	1
16417	3
16497	1
16513	1
16529	2
16545	1
16609	1
16649	1
16657	1
16689	1
16697	1
16705	1
16713	1
16721	2
16769	1
16817	2
16849	1
16857	1
16865	2
16897	1
16905	1
16945	1
16961	1
16993	1
17001	1
17025	2
17049	1
17057	1
17089	5
17097	1
17105	2
17113	3
17145	1
17153	6
17169	1
17177	1
17241	1
17257	2
17273	1
17305	1
17313	1
17345	1
17361	2
17369	1
17377	2
17385	1
17401	1
17409	1
17417	1
17433	3
17441	1
17449	1
17473	3
17481	5
17505	1
17529	1
17553	1
17601	1
17609	5
17625	2
17633	3
17665	1
17673	1
17681	2
17689	1
17705	4
17729	1
17737	2
17745	1
17753	1
17777	2
17785	1
17793	1
17801	1
17825	1
17833	1
17873	1
17881	1
17921	5
17945	1
17953	1
17977	1
17985	12
18017	1
18033	4
18049	3
18057	2
18065	1
18073	1
18089	1
18097	4
18129	1
18177	2
18185	1
18193	1
18209	1
18233	1
18257	1
18265	1
18297	1
18305	3
18329	1
18337	1
18345	2
18369	2
18401	1
18417	1
18449	1
18465	1
18481	1
18489	2
18497	1
18521	1
18537	2
18553	2
18561	1
18609	2
18625	1
18689	1
18697	1
18705	2
18713	1
18721	1
18729	2
18737	1
18745	3
18761	1
18785	1
18817	1
18849	2
18873	1
18881	9
18897	1
18921	1
18929	2
18937	1
18953	4
18977	3
19033	1
19041	2
19049	1
19089	1
19097	1
19121	2
19129	1
19161	4
19177	1
19193	1
19225	2
19241	1
19249	1
19265	6
19281	2
19313	2
19345	1
19361	1
19377	2
19393	1
19417	1
19425	1
19441	1
19457	1
19465	1
19489	1
19497	3
19513	3
19521	3
19569	1
19633	1
19641	1
19649	1
19673	1
19697	2
19713	1
19753	1
19777	4
19785	4
19793	3
19801	3
19809	5
19833	1
19841	3
19857	1
19881	2
19897	1
19905	1
19913	1
19921	1
19953	1
19969	1
19985	1
20001	1
20025	1
20033	1
20041	1
20057	1
20065	1
20105	1
20129	1
20169	1
20201	1
20209	1
20217	2
20225	1
20265	1
20297	3
20305	1
20313	1
20321	1
20361	2
20377	2
20409	1
20465	1
20473	1
20481	1
20521	1
20529	1
20545	8
20561	1
20569	1
20593	3
20617	1
20641	1
20649	1
20665	2
20681	1
20697	2
20705	1
20713	3
20753	1
20777	5
20825	2
20841	1
20913	2
20937	2
21001	1
21017	1
21033	2
21041	1
21049	1
21145	1
21161	1
21185	1
21201	2
21209	1
21249	1
21257	1
21281	2
21313	1
21337	1
21361	2
21377	7
21401	1
21425	1
21489	1
21497	1
21513	1
21537	2
21633	1
21681	1
21697	2
21721	4
21793	2
21857	1
21913	1
21961	1
21985	1
21993	1
22049	3
22073	1
22097	1
22121	1
22129	3
22137	1
22169	1
22185	1
22201	1
22241	1
22249	2
22265	1
22289	2
22329	1
22337	1
22377	1
22409	1
22417	1
22505	1
22529	2
22537	3
22641	1
22801	1
22817	1
22841	1
22849	1
22857	1
22889	2
22913	1
22937	1
22977	1
23033	2
23065	1
23113	3
23121	1
23137	1
23153	2
23201	1
23209	1
23225	1
23233	1
23297	9
23329	1
23337	2
23345	1
23385	1
23393	2
23401	1
23481	1
23497	1
23537	1
23593	3
23657	1
23681	1
23705	1
23713	1
23729	3
23737	1
23753	1
23769	1
23809	2
23841	1
23857	1
23865	1
23897	1
23913	2
23921	1
23977	1
23993	1
24001	1
24025	3
24041	1
24057	1
24105	1
24137	1
24169	1
24185	1
24193	1
24201	1
24217	1
24249	2
24265	1
24273	1
24281	1
24289	1
24329	6
24337	1
24353	1
24385	1
24529	1
24585	1
24617	1
24665	1
24673	2
24689	1
24721	1
24769	1
24785	1
24809	1
24817	1
24857	1
24873	1
24881	3
24897	2
24913	1
24937	2
24953	1
24961	3
25001	2
25025	4
25049	1
25057	1
25065	1
25081	1
25097	2
25169	1
25177	1
25201	1
25289	1
25305	1
25329	3
25353	1
25417	1
25473	2
25481	1
25489	2
25513	1
25601	1
25649	1
25673	1
25681	2
25697	1
25753	1
25809	1
25849	1
25857	5
25929	1
25961	1
25969	1
26009	3
26033	1
26073	1
26081	2
26105	1
26129	1
26137	1
26145	3
26161	1
26185	2
26193	2
26201	1
26225	1
26233	1
26241	3
26249	1
26265	2
26281	1
26305	2
26321	1
26337	2
26385	3
26401	1
26409	1
26473	1
26481	1
26497	2
26521	1
26537	1
26569	1
26577	2
26617	2
26625	2
26649	5
26665	1
26681	1
26689	2
26697	2
26705	1
26713	2
26729	1
26745	1
26777	1
26785	1
26817	1
26849	1
26865	1
26889	1
26897	3
26905	3
26913	2
26921	1
26929	1
26945	2
26953	1
26969	3
26977	2
26985	1
26993	1
27001	1
27009	2
27017	1
27033	1
27041	4
27049	1
27057	1
27065	1
27097	1
27105	1
27129	1
27137	2
27145	1
27169	1
27177	1
27201	1
27217	1
27257	1
27265	2
27281	2
27289	1
27313	4
27321	7
27329	1
27345	6
27353	3
27369	5
27377	5
27385	2
27401	5
27409	5
27417	2
27425	3
27433	4
27441	3
27449	1
27457	9
27465	2
27473	2
27481	2
27489	1
27497	1
27505	1
27513	3
27521	1
27529	1
27537	2
27569	1
27585	1
27593	2
27601	1
27609	1
27633	1
27649	1
27665	1
27673	2
27681	3
27689	1
27705	4
27713	2
27721	2
27729	3
27737	5
27745	2
27777	3
27785	2
27793	6
27801	2
27809	4
27817	3
27825	3
27833	3
27841	7
27849	4
27857	1
27873	3
27881	1
27889	2
27897	8
27905	4
27913	1
27929	1
27937	1
27953	1
27961	1
27969	1
27985	2
27993	2
28009	1
28017	1
28025	1
28033	2
28041	1
28065	1
28089	2
28097	3
28105	4
28121	1
28129	1
28145	1
28161	1
28169	1
28177	1
28209	1
28241	1
28265	1
28297	1
28313	1
28321	1
28329	1
28369	1
28393	1
28449	1
28521	1
28537	2
28609	1
28641	1
28657	1
28681	1
28689	2
28721	1
28761	1
28777	1
28801	1
28849	4
28889	1
28905	1
28921	1
28929	2
29009	1
29121	2
29129	1
29177	1
29185	1
29201	1
29249	1
29265	1
29273	1
29305	1
29369	1
29377	1
29385	7
29409	1
29425	3
29449	1
29457	1
29481	1
29489	1
29497	1
29561	1
29585	1
29657	1
29665	1
29673	1
29705	1
29721	1
29745	1
29857	1
29905	1
29913	1
29921	1
29985	1
29993	2
30009	2
30025	1
30073	1
30097	2
30113	1
30153	3
30169	1
30193	1
30225	1
30233	3
30249	1
30265	1
30273	1
30281	1
30401	1
30433	1
30465	2
30473	1
30481	1
30497	1
30513	1
30537	1
30601	1
30665	1
30681	1
30753	1
30777	1
30817	1
30833	2
30881	1
30889	1
30897	3
30921	1
30953	1
30969	4
30977	1
31009	1
31025	1
31033	1
31065	1
31073	1
31089	1
31097	1
31113	2
31129	2
31169	1
31177	2
31193	2
31233	3
31241	1
31281	1
31313	1
31345	4
31361	1
31377	1
31401	1
31513	1
31537	1
31545	1
31561	2
31593	2
31601	4
31609	3
31617	1
31625	1
31657	1
31673	1
31681	1
31697	1
31705	1
31729	1
31761	1
31785	1
31801	1
31809	1
31849	1
31857	1
31873	1
31921	1
31953	1
31961	2
31969	1
31985	1
32033	1
32089	1
32097	1
32129	1
32185	2
32193	1
32209	1
32217	1
32249	1
32257	1
32297	1
32313	1
32393	2
32401	1
32425	1
32449	1
32465	2
32529	1
32561	1
32577	1
32617	1
32729	1
32761	1
32777	2
32816	2234
32817	1
32825	2
32841	1
32865	1
32873	1
32913	1
32937	1
33001	2
33009	1
33017	1
33025	2
33033	1
33041	2
33049	1
33073	3
33089	1
33105	1
33113	2
33121	1
33145	1
33177	1
33185	1
33249	4
33297	1
33305	2
33313	1
33329	1
33337	1
33361	1
33441	2
33457	2
33473	1
33481	1
33497	2
33521	4
33529	2
33537	1
33553	5
33561	3
33577	2
33585	6
33601	1
33617	1
33625	1
33633	1
33641	2
33649	3
33657	1
33673	1
33753	5
33777	1
33785	17
33801	1
33817	25
33849	12
33857	1
33873	1
33881	5
33921	2
33969	3
33977	1
34025	1
34041	4
34057	1
34073	3
34081	1
34097	1
34105	5
34113	1
34121	5
34153	1
34169	6
34193	1
34201	17
34217	3
34225	3
34233	18
34241	3
34249	19
34257	1
34265	7
34273	2
34281	9
34289	2
34297	6
34305	1
34313	7
34321	1
34329	1
34337	3
34345	5
34353	1
34361	1
34369	2
34377	1
34385	1
34393	1
34425	3
34441	1
34465	1
34473	1
34481	2
34489	2
34497	2
34513	2
34553	1
34561	1
34577	1
34601	3
34609	1
34617	1
34633	1
34641	1
34649	16
34657	5
34665	3
34673	1
34681	19
34689	6
34697	5
34705	3
34713	12
34721	6
34729	2
34745	7
34753	3
34769	2
34777	2
34785	2
34793	1
34801	1
34817	1
34825	1
34833	1
34849	1
34873	1
34881	2
34905	1
34913	7
34921	2
34945	1
34953	1
34961	1
34969	1
34977	1
34985	1
35001	2
35017	2
35033	1
35065	3
35089	1
35137	1
35153	1
35161	1
35169	1
35185	1
35193	2
35217	1
35225	2
35249	1
35257	1
35265	4
35289	2
35297	3
35313	2
35321	2
35329	3
35337	3
35345	1
35353	2
35361	4
35369	11
35377	8
35385	8
35393	3
35401	22
35409	7
35417	5
35425	3
35433	20
35441	6
35449	8
35457	4
35465	3
35473	2
35481	3
35489	4
35497	1
35505	1
35513	3
35521	3
35529	1
35545	1
35553	1
35569	2
35609	3
35641	1
35649	1
35673	2
35689	1
35697	1
35705	4
35729	1
35737	4
35753	1
35761	1
35769	5
35777	1
35785	1
35793	1
35801	3
35809	2
35825	2
35833	1
35841	1
35849	1
35857	3
35873	3
35881	4
35889	3
35897	1
35905	3
35913	28
35929	4
35937	1
35945	46
35961	2
35969	1
35977	39
35985	1
36009	10
36033	3
36041	1
36065	1
36073	4
36081	1
36089	1
36145	1
36153	1
36177	1
36185	2
36201	2
36209	1
36217	2
36225	1
36233	3
36257	1
36265	3
36281	1
36289	2
36297	2
36305	2
36313	2
36329	4
36337	1
36345	2
36353	2
36361	5
36377	3
36385	1
36393	3
36401	2
36409	5
36417	2
36425	4
36441	4
36449	6
36457	3
36465	1
36473	3
36481	1
36489	5
36505	1
36513	2
36521	3
36537	3
36545	3
36553	3
36569	1
36577	1
36585	4
36593	1
36601	6
36609	1
36617	9
36625	3
36633	6
36641	4
36649	10
36657	2
36665	3
36673	4
36681	4
36689	3
36697	7
36705	5
36713	2
36721	1
36729	7
36737	3
36745	10
36753	2
36761	7
36769	3
36777	5
36785	1
36793	8
36801	2
36809	9
36817	1
36825	10
36833	1
36841	11
36849	4
36857	18
36865	2
36873	12
36881	4
36889	18
36897	2
36905	16
36913	2
36921	16
36929	4
36937	23
36953	22
36961	3
36969	30
36977	2
36985	26
36993	3
37001	33
37009	4
37017	28
37025	2
37033	34
37041	3
37049	44
37057	2
37065	41
37073	1
37081	34
37089	3
37097	49
37105	3
37113	47
37121	2
37129	45
37137	2
37145	51
37153	2
37161	54
37169	3
37177	55
37185	3
37193	49
37201	2
37209	50
37217	5
37225	66
37233	3
37241	59
37249	2
37257	50
37265	5
37273	62
37281	4
37289	71
37305	60
37313	2
37321	57
37337	51
37345	2
37353	65
37369	67
37377	3
37385	57
37393	2
37401	51
37409	2
37417	51
37425	2
37433	76
37441	2
37449	74
37457	4
37465	53
37473	2
37481	69
37489	2
37497	57
37505	2
37513	58
37529	48
37537	3
37545	52
37553	4
37561	32
37577	56
37585	1
37593	48
37601	2
37609	35
37617	3
37625	40
37633	1
37641	33
37649	4
37657	26
37665	1
37673	24
37681	9
37689	32
37697	3
37705	30
37713	1
37721	31
37737	31
37745	3
37753	36
37769	27
37777	2
37785	28
37793	4
37801	25
37809	2
37817	35
37825	1
37833	21
37841	4
37849	18
37857	2
37865	28
37873	4
37881	21
37889	2
37897	23
37905	2
37913	15
37921	2
37929	27
37937	5
37945	16
37953	1
37961	21
37969	5
37977	12
37985	6
37993	16
38001	1
38009	19
38017	2
38025	23
38033	3
38041	19
38049	7
38057	26
38065	8
38073	27
38081	27
38089	42
38097	33
38105	48
38113	27
38121	43
38129	14
38137	28
38145	7
38153	20
38161	3
38169	20
38177	1
38185	18
38193	2
38201	20
38209	5
38217	16
38225	2
38233	21
38241	7
38249	22
38257	1
38265	14
38273	7
38281	14
38289	5
38297	19
38305	7
38313	16
38321	7
38329	24
38337	4
38345	16
38353	5
38361	30
38369	5
38377	19
38385	3
38393	24
38409	21
38417	2
38425	22
38433	2
38441	26
38449	3
38457	30
38465	4
38473	28
38481	8
38489	13
