3	1
7	2
8	8
10	2
11	2
12	5
13	4
14	3
15	2
16	4
17	8
18	1
19	1
21	1
22	2
23	2
24	10
25	6
26	3
27	5
28	4
29	6
30	8
31	6
32	9
33	11
34	10
35	7
36	15
37	8
38	13
39	6
40	8
41	9
42	11
43	11
44	11
45	5
46	11
47	7
48	8
49	11
50	9
51	11
52	8
53	10
54	7
55	9
56	12
57	14
58	9
59	15
60	12
61	14
62	18
63	20
64	21
65	20
66	17
67	12
68	19
69	7
70	8
71	4
72	16
73	4
74	3
75	8
76	3
77	4
78	7
79	5
80	2
81	10
82	14
83	21
84	12
85	11
86	10
87	11
88	4
89	5
90	4
91	10
92	3
93	2
94	5
95	1
96	2
99	1
100	1
101	2
102	1
106	1
112	1
114	1
120	2
126	1
128	179714
135	2
138	1
140	2
142	1
143	1
144	1
145	1
158	1
160	1
161	1
162	1
167	1
184	1
185	2
186	1
198	1
200	1
257	2
321	1
329	2
345	4
353	1
585	2
593	1
609	1
633	2
657	4
673	4
681	1
689	1
697	2
705	3
737	1
745	1
753	1
769	1
785	1
801	1
849	1
857	2
881	1
889	2
897	1
921	1
929	1
1199	2
1202	1
1204	2
1206	1
1207	1
1209	1
1222	1
1225	1
1226	1
1231	1
1248	1
1250	1
1262	1
1264	1
1457	3
1473	1
1489	3
1513	2
1665	1
1785	1
1809	4
1825	1
1921	2
2017	1
2033	1
2048	702
2057	1
2089	2
2137	1
2153	1
2169	1
2217	2
2304	2
2369	1
2377	1
2441	1
2465	1
2473	1
2793	1
3033	1
3041	1
3113	1
3121	1
3329	2
3393	2
3689	1
3777	1
3801	1
3825	2
3921	1
4113	1
4145	1
4176	2
4265	1
4297	1
4345	1
4353	3
4393	1
4417	1
4561	1
4577	2
4601	1
4641	2
4649	1
4665	1
4777	1
4961	1
5105	1
5297	1
5345	1
5353	1
5393	4
5401	1
5441	1
5641	1
6385	1
6729	1
6889	1
6969	2
7001	1
7097	1
7169	2
7321	2
7521	1
8193	1
8401	1
8641	1
8713	1
9481	1
10113	1
10121	1
10153	1
10993	2
11721	1
11937	2
12553	1
13145	2
13953	1
13977	1
14289	1
14529	1
14865	1
15505	1
16329	1
18353	2
18433	1
18473	1
19049	1
19145	1
19873	1
21305	1
21553	1
21681	1
22265	2
22889	1
22937	1
23865	1
23969	1
25393	1
26913	1
27089	1
27177	1
27185	2
27761	1
27849	1
28265	1
28633	1
28649	1
28657	1
28777	1
28857	1
29049	1
29121	1
29201	2
29353	1
29537	1
29577	1
29625	1
30905	1
31281	1
32816	140
34249	1
34521	1
36137	1
36817	1
37241	2
37889	1
38833	1
39185	2
39593	1
40081	1
40313	1
40857	1
41513	1
41657	1
42521	1
42809	1
43249	1
45481	1
47481	1
47937	1
48561	1
49217	1
50241	1
50449	1
50497	1
50561	1
52217	1
58225	1
58633	1
62969	1
65361	1
66681	1
72025	1
72704	1
73801	1
75049	1
83665	1
85865	1
86489	1
86649	1
97801	1
104209	1
107777	1
110353	2
111617	1
111841	1
117273	1
124201	1
129537	1
129601	1
133329	1
134977	1
137217	1
137281	1
142401	1
151393	1
164289	1
164481	1
165313	1
165377	1
169793	1
172353	1
191297	1
203529	1
205577	1
220081	1
225169	1
231425	1
231489	2
247401	1
248945	1
255489	1
265505	1
268337	2
282585	1
285209	1
286177	1
286713	1
286761	1
287857	1
296921	1
301337	1
302201	1
316505	1
323457	1
340609	1
352865	1
417809	1
430953	1
432705	1
432825	1
432921	2
433249	1
433545	1
435137	1
435345	1
457953	1
566281	1
589881	1
628465	1
662841	1
677809	1
769921	1
772641	1
884257	1
890929	1
922985	1
926305	1
960657	1
1121625	1
1128809	1
1181337	1
1242009	1
1334369	1
1461329	1
1685313	1
1856969	1
1960969	1
1989169	1
1993097	1
2004793	1
2068761	1
2079465	1
2111593	1
2251625	1
2410425	1
2432945	1
3235873	1
3335105	1
3684057	1
4693593	1
5034825	1
5264657	1
6478665	1
8370961	1
10462849	1
11059657	1
15973113	1
40346953	1
